DATETIME,blob_sent,Open,High,Low,Close,Volume,,,,
2017-12-22 11:33,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 11:34,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 11:34,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 11:35,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 11:39,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 11:40,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 11:48,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 12:30,0.458333333,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 12:58,-0.4,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 13:01,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 13:55,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:01,0.15515873,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:19,0.112857143,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:19,0.112857143,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:22,-0.166666667,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:22,-0.166666667,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:30,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:31,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 14:54,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:13,0.25,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:13,0.25,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:13,0.25,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:13,0.25,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:23,0.1,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:30,-0.13125,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:30,-0.13125,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 15:30,-0.13125,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 16:31,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 17:05,0.4,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 17:25,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 19:22,-0.333333333,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 19:22,-0.333333333,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 19:24,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 19:25,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 19:42,0.15625,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 19:46,0.7,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 20:42,-0.09375,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 20:42,-0.09375,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 20:56,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 22:35,0.136363636,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 22:35,0.136363636,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 22:59,0.433333333,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 22:59,0.433333333,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 22:59,0.433333333,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 23:06,0.15,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 23:09,-0.048560606,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-22 23:20,0,15898,15943.4,11833,13831.8,22197999616,,,,
2017-12-23 0:01,0.25,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 0:01,0.25,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 1:51,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 1:51,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 2:24,0.2,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 2:24,0.2,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 3:09,0.6,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 6:17,0.7,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 6:17,0.7,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 6:30,-0.4,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 10:41,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 11:01,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 11:28,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 12:19,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 13:07,-0.4,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 14:45,-0.080227273,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 15:13,0.4,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 15:54,0.7,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 16:34,0.125,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 16:34,0.125,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 17:03,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 17:31,0.136363636,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:02,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:02,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:09,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:09,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:19,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:19,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:27,-0.033333333,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:27,-0.033333333,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:55,1,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 18:55,1,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 20:11,0.216666667,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 20:12,0,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 21:17,0.3,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 21:17,0.3,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 22:45,0.35,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 23:27,0.316666667,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-23 23:27,0.316666667,13948.7,15603.2,13828.8,14699.2,13086000128,,,,
2017-12-24 0:00,0.045454545,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 0:49,-0.12,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 0:49,0.128787879,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 0:49,-0.12,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 0:49,0.128787879,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 1:40,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 1:40,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 2:20,0.275,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 2:20,0.275,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 2:59,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 3:52,0.318181818,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 6:02,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 6:02,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 7:00,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 7:05,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 8:40,0.318181818,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 9:02,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 9:02,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 9:47,-0.125,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 9:47,-0.125,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:00,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:06,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:06,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:13,0.16,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:17,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:28,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:28,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 10:28,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 12:44,0.1,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 13:12,-0.144642857,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 13:12,-0.144642857,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 18:40,0.1875,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 18:40,0.1875,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 19:14,0.2,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 19:54,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 19:54,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 19:54,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 20:16,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 20:16,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 20:16,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 22:27,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 22:57,0,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 23:09,0.366666667,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 23:09,0.366666667,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 23:09,0.366666667,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 23:12,0.05,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-24 23:12,0.05,14608.2,14626,12747.7,13925.8,11572299776,,,,
2017-12-25 0:51,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 0:51,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 1:14,-0.043055556,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 2:35,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 2:57,0.378787879,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 2:57,0.378787879,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 4:27,0.6,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 5:34,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 5:34,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 8:32,0.103787879,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 9:38,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 10:26,0.333333333,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 11:51,0.4,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 12:00,0.25,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 12:00,0.25,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 12:00,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 13:59,0.425,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 14:55,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 16:10,-0.0125,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 16:40,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 17:05,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 17:59,0.285714286,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 19:37,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 20:33,0.225,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 21:15,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 21:15,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 21:15,0,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 21:48,0.5,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 21:48,0.5,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 22:21,0.136363636,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 22:35,0.03125,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-25 23:25,0.55,13995.9,14593,13448.9,14026.6,10664699904,,,,
2017-12-26 2:52,0.107142857,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 4:17,0.4,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 4:17,0.4,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 4:17,0.4,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 6:27,0.183333333,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 6:27,0.183333333,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 7:00,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 8:07,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 8:07,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 11:21,0.16,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 11:56,-0.8,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 12:11,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 12:40,-0.15,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 12:54,0.07,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 12:54,0.07,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 12:57,0.224242424,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 12:57,0.224242424,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 13:27,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 13:35,-0.2,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 13:35,-0.2,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 14:13,0.296428571,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 14:25,-0.166666667,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 14:25,-0.166666667,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 14:30,0.25,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 14:33,-0.0625,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 15:30,0.178571429,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 15:47,-0.0375,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 16:49,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 17:00,0.2,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 17:00,0.2,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 17:41,0.35,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 17:45,0.25,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 17:45,0.25,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 17:50,0.507142857,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 18:20,0,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 21:54,0.045454545,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-26 22:56,-0.129166667,14036.6,16461.2,14028.9,16099.8,13454300160,,,,
2017-12-27 1:14,0.25,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 1:14,0.25,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 1:42,1,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 1:42,1,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 2:00,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 2:29,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 3:18,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 3:18,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 4:34,0.036111111,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 4:34,0.036111111,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 6:07,0.068181818,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 6:07,0.068181818,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 7:00,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 7:00,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 8:44,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 8:48,0.175,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 8:48,0.175,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 9:01,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 9:09,-0.181818182,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 10:13,-0.2,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 11:59,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 13:08,-0.25,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 13:51,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 14:06,-0.5,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 14:20,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 14:20,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 14:24,-0.5,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 14:24,0.233333333,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 14:52,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 15:15,0.178787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 15:17,0.08,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 15:25,0.008333333,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 15:56,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 15:56,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 16:26,0.136363636,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 16:26,0.136363636,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 17:01,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 17:01,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 17:47,0.178787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 18:00,0.45,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 18:20,-0.031818182,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 18:33,0.478787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 18:33,0.478787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 18:33,0.478787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 19:00,0.8,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 19:00,0.8,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 20:07,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 20:34,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 20:43,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 20:51,0.35,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 21:22,0.478787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 21:22,0.478787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 21:22,0.478787879,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 22:26,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 22:26,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 22:26,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 22:26,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 23:03,-0.25,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 23:03,-0.25,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-27 23:19,0,16163.5,16930.9,15114.3,15838.5,12487600128,,,,
2017-12-28 0:06,0.503571429,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 0:06,0.503571429,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 0:06,0.503571429,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 0:06,0.503571429,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 0:38,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 3:47,-0.2,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 4:05,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 5:58,0.214285714,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 6:09,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 6:09,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 6:09,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 6:09,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 8:47,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 10:00,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 10:00,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 10:30,-0.35,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:20,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:29,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:29,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:33,0.1,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:43,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:47,0.366666667,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 13:54,-0.016666667,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 14:46,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 15:30,0.35,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 15:56,-0.331818182,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 15:56,-0.331818182,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 16:33,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 16:33,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 16:59,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 17:00,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 17:12,-0.125,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 17:55,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 17:55,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 18:08,-0.4,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 18:50,0.266666667,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 21:14,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 21:44,-0.3125,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 22:28,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 22:28,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-28 22:28,0,15864.1,15888.4,13937.3,14606.5,12336499712,,,,
2017-12-29 0:05,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 0:05,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 0:15,0.25,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 0:37,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 0:37,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 0:37,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 2:31,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 2:31,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 4:06,0.066666667,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 5:24,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 6:35,-0.2,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 7:32,0.8,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 7:34,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 7:34,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 7:34,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 9:17,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 10:28,0.8,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 11:00,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 11:21,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 11:21,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 11:30,0.275505051,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 12:43,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 14:00,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 14:00,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 14:00,0,14695.8,15279,14307,14656.2,13025500160,,,,
2017-12-29 14:19,0,14695.8,15279,14307,14656.2,13025500160,,,,
